161,自營店,西式,伍壹美式餐飲店,─,北區,04-22075151,臺中市北區五常街51號,102年4月16日至今,現金回饋,自備餐盒折價5元,限外帶
162,自營店,素食,圓滿素食,─,北區,04-22033538,臺中市北區育德路93號,102年4月16日至今,現金回饋,自備餐盒折價2元,限外帶
163,自營店,中式,精食坊,─,北區,04-22064596,臺中市北區五義街133號,102年4月16日至今,餐點加量,自備餐盒送玉米濃湯,限外帶
164,自營店,西式,將咖哩小吃店,─,北區,04-22025388,臺中市北區五義街125號,102年4月17日至今,餐點加量,自備碗、盤、碟、餐盒飯或麵加量,限外帶
165,連鎖店,中式,源士林實業有限公司,美村店,西區,04-23199715,臺中市西區美村路一段73號,102年4月15日至今,現金回饋,自備碗、盤、碟、餐盒折價5元,限外帶
166,連鎖店,中式,源士林實業有限公司,大慶店,南區,04-22632750,臺中市南區大慶街二段6之8號,102年4月15日至今,現金回饋,自備碗、盤、碟、餐盒折價5元,限外帶
167,連鎖店,中式,源士林實業有限公司,北平店,北區,04-22992579,臺中市北區北平路二段157號,102年4月15日至今,現金回饋,自備碗、盤、碟、餐盒折價5元,限外帶
168,連鎖店,中式,源士林實業有限公司,五常店,北區,04-22060040,臺中市北區五常街153號,102年4月15日至今,現金回饋,自備碗、盤、碟、餐盒折價5元,限外帶
169,連鎖店,中式,源士林實業有限公司,沙鹿店,沙鹿區,04-26656126,臺中市沙鹿區中山路206號,102年4月15日至今,現金回饋,自備碗、盤、碟、餐盒折價5元,限外帶
170,自營店,飲料,智海書軒人文工作坊,─,西屯區,04-23261196,臺中市西屯區中港路二段3號,102年5月6日至今,現金回饋,自備杯子折價5元，杯子裝滿,限外帶
171,自營店,複合式餐飲,百二歲,─,西區,04-23780663,臺中市西區五權西四街156號,102年5月7日至今,現金回饋,"自備筷、湯匙、刀、叉飲料650ml以上折2元、以下折1元
自備碗、盤、碟、餐盒餐點100元以上折3元、以下折2元",限外帶
172,自營店,西式,綠圓道石頭飯館,─,西區,04-23752465,臺中市西區五權西四街55號,102年5月10日至今,集點優惠,自備筷、湯匙、刀、叉集點(10點)送魔法咖啡壹杯,
173,連鎖店,中式,歐兔咖啡,臺中中工店,西屯區,04-23500202,臺中市西屯區中工三路96號,102年5月6日至今,現金回饋,自備碗、盤、碟、餐盒100元以上折價3元、以下折2元,
174,自營店,中式,元生餐廳,─,西區,04-23058788,臺中市西區向上路一段79巷64號,102年5月9日至今,現金回饋,自備杯子折價3元,限外帶
175,自營店,西式,夏緻荔枝甜品,─,西區,04-23011807,臺中市西區向上北路136號702室,102年5月9日至今,現金回饋,自備杯子折價1元,限外帶
176,自營店,飲料,尼可檸檬鋪,─,中區,0985636558,臺中市中區綠川西街65號,102年5月10日至今,現金回饋,自備杯子折價1元,限外帶
177,連鎖店,西式,超級飯桶,,南區,04-22651286,臺中市南區工學路176號,102年5月9日至今,現金回饋,自備碗、盤、碟、餐盒折價2元,限外帶
178,連鎖店,西式,超級飯桶,,霧峰區,04-23306246,臺中市霧峰區中正路1066號,102年5月9日至今,現金回饋,自備碗、盤、碟、餐盒折價2元,限外帶
179,連鎖店,西式,超級飯桶,,南區,04-22295586,臺中市南區永和街232號,102年5月9日至今,現金回饋,自備碗、盤、碟、餐盒折價2元,限外帶
180,連鎖店,西式,超級飯桶,,中區,04-22257976,臺中市中區中正路25號,102年5月9日至今,現金回饋,自備碗、盤、碟、餐盒折價2元,限外帶
181,連鎖店,西式,超級飯桶,,北區,04-22085665,臺中市北區忠明路453號,102年5月9日至今,現金回饋,自備碗、盤、碟、餐盒折價2元,限外帶
182,連鎖店,西式,超級飯桶,東興店,西區,04-23202208,臺中市西區東興路三段105號,102年5月9日至今,現金回饋,自備碗、盤、碟、餐盒折價2元,限外帶
183,自營店,中式,東海龍門客棧美食,─,龍井區,04-26320528,臺中市龍井區新興路1巷19號,102年6月1日至今,現金回饋,自備杯子折價1元,限外帶
184,連鎖店,西式,LaForet,崇德店,北區,04-22357762,臺中市北區崇德路一段518號,102年5月15日至今,現金回饋,自備杯子、碗、盤、碟、餐盒折價5元(當日當次),限外帶
185,連鎖店,西式,LaForet,英才店,西區,04-23758123,臺中市西區英才路615號,102年5月15日至今,現金回饋,自備杯子、碗、盤、碟、餐盒折價5元(當日當次),限外帶
186,連鎖店,西式,Rafiki Caf?,文華店,西屯區,04-24517250#2642,臺中市西屯區文華路100號(圖書館2F),102年5月15日至今,現金回饋,自備杯子、碗、盤、碟、餐盒折價5元(當日當次),限外帶
187,連鎖店,西式,Rafiki Caf?,英才店,西區,04-23757091,臺中市西區英才路625號1樓,102年5月15日至今,現金回饋,自備杯子、碗、盤、碟、餐盒折價5元(當日當次),限外帶
188,連鎖店,西式,MAK&MAY,文華店,西屯區,04-24512275,臺中市西屯區文華路133之2號,102年5月15日至今,餐點加量,自備碗、盤、碟、餐盒優惠加飯,限外帶
189,連鎖店,西式,MAK&MAY,文華店,西屯區,04-24516700,臺中市西屯區文華路121之3號,102年5月15日至今,餐點加量,自備碗、盤、碟、餐盒優惠加飯,限外帶
190,自營店,中式,麻而辣臭豆腐,─,西屯區,0973-007688,臺中市西屯區文華路121之10號,102年5月15日至今,餐點加量,自備筷、湯匙、刀、叉優惠加菜,限外帶
191,自營店,火鍋,十八梯麻辣鍋店,─,西區,04-23103787,臺中市西區精誠路41號,102年5月15日至今,現金回饋,自備筷、湯匙、刀、叉盒送水晶餃一份,限內用
192,自營店,西式,傘甘甜點工坊,─,西區,04-23050569,臺中市西區向上北路136號,102年5月15日至今,現金回饋,自備碗、盤、碟、餐盒送美式咖啡壹杯,限外帶
193,自營店,西式,"Pause Bonheur
甜點實驗室",─,西區,0925-078809,臺中市西區向上北路136號,102年5月15日至今,現金回饋,"自備餐盒購買塔類折價3元
禮盒類6入(奶酪、布丁)折價6元",限外帶
194,自營店,中式,嘟嘟滷味,─,龍井區,04-26524155,臺中市龍井區新興路3巷4號,102年5月20日至今,現金回饋,自備碗、盤、碟、餐盒餐點100元以上折價3元、以下折2元,限外帶
195,自營店,中式,飯桶之家,─,龍井區,0921-599676,臺中市龍井區新興路14巷4號,102年5月21日至今,現金回饋,"自備杯子飲料650ml以上折2元、以下折1元
餐點100元以上折3元、以下折2元",限外帶
196,自營店,西式,20號,─,龍井區,0923-188320,臺中市龍井區新興路1巷20號,102年5月15日至今,現金回饋,自備碗、盤、碟、餐盒打9折,內用外帶皆可
197,自營店,飲料,11點11分茶館,─,西區,04-23216861,臺中市西區中港路一段123之2之3號,102年5月15日至今,現金回饋,"自備杯子飲料650ml以上折2元、以下折1元
餐點100元以上折3元、以下折2元",限外帶
198,自營店,飲料,芒果好冰,─,龍井區,0912-681730,臺中市龍井區臺灣大道五段3巷62弄32號,102年5月15日至今,現金回饋,自備杯子折價2元,限外帶
199,自營店,飲料,季言咖啡館,─,西區,04-22202401,臺中市西區民生路179號,102年5月20日至今,現金回饋,優惠時段外可享5元優惠,限外帶
200,自營店,飲料,燚茶咖啡,─,南區,04-22851177,臺中市南區忠孝路149-1號,102年5月16日至今,現金回饋,"自備杯子飲料650ml以上折2元、以下折1元
餐點100元以上折3元、以下折2元",限外帶
201,自營店,複合式餐飲,瑪啡坊凍圓傳奇,─,西區,04-22290009,臺中市西區府後街15號,102年5月16日至今,餐點加量,自備餐具餐點加量,內用外帶皆可
202,連鎖店,西式,向陽房,健行店,北區,04-22081588,臺中市北區健行路449-1號,102年5月20日至今,現金回饋,自備杯子折價2元,限外帶
203,連鎖店,西式,向陽房,中港店,西屯區,04-24613498,臺中市西屯區中港路三段118-49號,102年5月20日至今,現金回饋,自備杯子折價2元,限外帶
204,自營店,飲料,渥克夏商行,─,南區,04-22856679,臺中市南區民意街38號,102年5月20日至今,現金回饋,自備杯子折價1元,限外帶
205,自營店,西式,大丁拉麵,─,西屯區,04-24519717,臺中市西屯區文華路121-34號,102年5月20日至今,現金回饋,自備筷、湯匙、刀、叉、碗、盤、碟、餐盒折價5元,限外帶
206,自營店,西式,比兒可商行,─,西區,0935-777370,臺中市西區向上北路136號,102年5月20日至今,現金回饋,自備杯子、碗、盤、碟、餐盒商品九折,內用外帶皆可
207,自營店,西式,小陽臺咖啡館,─,西屯區,04-24527850,臺中市西屯區文華路145號,102年5月21日至今,現金回饋,自備餐具購買120元以上折價10元,限外帶
208,自營店,中式,ㄚ米果鍋燒麵G腿飯,─,西屯區,04-24527112,臺中市西屯區逢甲路20巷28弄4號,102年5月21日至今,現金回饋,自備碗、盤、碟、餐盒餐點100元以上折價3元、以下折2元,限外帶
209,自營店,早餐,來嗑廚房,─,南區,04-22851795,臺中市南區南屯路172號,102年5月29日至今,餐點加量,自備餐具飲料中杯變大杯,內用外帶皆可
210,自營店,飲料,咖啡新語,─,神岡區,04-25122999,臺中市神岡區五權路107號,102年6月26日至今,現金回饋,自備杯子折價3元,內用外帶皆可
211,自營店,飲料,四二八咖啡店,─,西區,04-23298020,臺中市西區博館路103號,102年7月31日至今,現金回饋,自備杯子飲料650ml以上折2元、以下折1元,限外帶
212,自營店,素食,真品蔬食廚坊,─,北區,04-23298406,臺中市北區博館二街37號,102年7月31日至今,餐點加量,自備碗、盤、碟、餐盒菜色加一樣,限外帶
213,自營店,飲料,蓁蓁果汁店,─,北區,04-23193173,臺中市北區博館二街31號,102年7月31日至今,現金回饋,自備杯子折價5元,限外帶
214,自營店,素食,小潛艇養生素食創意料理,─,北區,04-23261808,臺中市北區博館東街27號,102年7月31日至今,現金回饋,自備碗、盤、碟、餐盒折價1元,限外帶
215,自營店,西式,272美式餐廳,─,北區,0985-659118,臺中市北區篤行路272號,102年7月31日至今,餐點加量,自備杯子、碗、盤、碟、餐盒飲料加大,內用外帶皆可
216,自營店,西式,小豚輕食,─,西區,04-22213321,臺中市西區忠勤街341號,102年7月31日至今,餐點加量,自備筷、湯匙、刀、叉、杯子送甜點乙份,限內用
217,自營店,西式,小春餐飲事業股份有限公司,─,大里區,04-2407-7063,臺中市大里區德芳路二段159號,102年8月5日至今,現金回饋,自備杯子飲料650ml以上折2元、以下折1元,限外帶
218,自營店,中式,竹林餐飲有限公司,─,沙鹿區,04-2662-1356,臺中市沙鹿區中山路32-9號,102年8月7日至今,餐點加量,自備筷、湯匙、刀、叉送藍帶騎士冰品乙份,限內用
219,自營店,西式,沐心泉休閒農場,─,新社區,0958-760-401,臺中市新社區中和街60號,102年7月31日至今,集點優惠,自備筷、湯匙、刀、叉、杯子集點(5點)送飲料一杯,內用外帶皆可
220,連鎖店,早餐,華夫麵包,向心店,南屯區,04-2475-9471,臺中市南屯區向心南路960號,102年8月6日至今,現金回饋,自備杯子飲料650ml以上折價2元,內用外帶皆可
221,連鎖店,早餐,華夫麵包,復興店,南屯區,04-2265-6667,臺中市南屯區復興路一段206號,102年8月6日至今,現金回饋,自備杯子飲料650ml以上折價2元,內用外帶皆可
222,連鎖店,早餐,華夫麵包,河南店,西屯區,04-2452-1578,臺中市西屯區河南路二段363號,102年8月6日至今,現金回饋,自備杯子飲料650ml以上折價2元,內用外帶皆可
223,連鎖店,早餐,華夫麵包,美村店,西屯區,04-2372-8369,臺中市西屯區美村路一段689號,102年8月6日至今,現金回饋,自備杯子飲料650ml以上折價2元,內用外帶皆可
224,連鎖店,早餐,華夫麵包,東山店,東區,04-2436-7308,臺中市北屯區東山路一段264號,102年8月6日至今,現金回饋,自備杯子飲料650ml以上折價2元,內用外帶皆可
225,連鎖店,早餐,華夫麵包,豐原店,豐原區,04-2522-6676,臺中市豐原區圓環東路621號,102年8月6日至今,現金回饋,自備杯子飲料650ml以上折價2元,內用外帶皆可
226,自營店,中式,福宴創意美食股份有限公司,─,清水區,04-2622-8757,臺中市清水區中山路18號,102年8月12日至今,餐點加量,自備筷、湯匙、刀、叉贈送甜點乙份,限內用
227,自營店,西式,東庭國際事業股份有限公司,─,南屯區,04-2472-0260,臺中市南屯區向上南路一段167-5號,102年8月8日至今,現金回饋,自備杯子飲料500ml折價1元,限外帶
228,自營店,西式,達欣大飯店股份有限公司,─,中區,04-2226-9666,臺中市中區建國路180號,102年8月13日至今,現金回饋,自備杯子折價5元,限外帶
229,自營店,中式,東喜堂花園茶館,─,潭子區,04-2531-4368,臺中市潭子區雅潭路三段東寶巷9號,102年8月14日至今,現金回饋,自備杯子折價5元,內用外帶皆可
230,連鎖店,複合式餐飲,阿華師茶業股份有限公司,─,北區,04-2233-7560,臺中市北區三民路三段227號,102年8月13日至今,現金回饋,自備杯子下午茶飲品打八折,內用外帶皆可
231,自營店,中式,海產地,─,南區,04-2375-5155-6號,臺中市南區三民西路356號,102年8月14日至今,餐點加量,自備筷子送甜點乙份,限內用
232,自營店,西式,清新國際股份有限公司,─,烏日區,0987-022-577,臺中市烏日區溫泉路2號,102年9月1日至今,餐點加量,自備筷、湯匙、刀、叉精美小禮物乙份,限內用
233,自營店,西式,福順股份有限公司,─,西屯區,04-2463-1616*2076,臺中市西屯區安和路129號,102年8月6日至今,現金回饋,自備杯子折價5元,限外帶
234,自營店,中式,菇神商行,─,新社區,04-2582-2585,臺中市新社區協中街287號,102年8月30日至今,現金回饋,自備杯子打8折,限外帶
235,自營店,中式,蟹鄉海鮮小吃店,─,大肚區,04-2691-5665,臺中市大肚區中蔗路8號,102年9月3日至今,現金回饋,自備杯子打9折,限內用
236,自營店,中式,中國醫藥大學附設醫院-餐廳部,─,北區,04-2205-2121,臺中市北區育德路2號,102年8月30日至今,現金回饋,自備碗、盤、碟、餐盒折價5元,內用外帶皆可
237,自營店,西式,金都時尚會館,─,太平區,049-2991696,臺中市太平區永豐路268-6號,102年12月1日至今,餐點加量,自備餐具贈送當季精緻甜點乙份,內用外帶皆可
238,自營店,中式,MY 豆腐,─,霧峰區,0921-480-123,臺中市霧峰區林森路829號,102年9月13日至今,現金回饋,自備杯子折價5元,限外帶
239,自營店,中式,菇菇部屋,─,新社區,04-2582-2598,臺中市新社區協中街189-1號,102年9月27日至今,餐點加量,自備筷、湯匙、刀、叉、碗、盤、碟、餐盒招待飲料一杯,限內用
240,自營店,中式,東勢大碗公,─,東勢區,04-2577-3636,臺中市東勢區中山路33號,102年9月27日至今,餐點加量,自備碗、盤、碟、餐盒加料10%,限外帶
241,自營店,中式,臺中市新市政員工餐廳,─,西屯區,04-2568-8306,臺中市西屯區中港路二段89號,102年9月27日至今,現金回饋,自備餐盒外帶送白飯一碗或套餐總價折扣2元,內用外帶皆可
242,連鎖店,西式,屋馬燒肉,園邸店,西區,04-2301-3000,臺中市西區公益路111號,102年9月27日至今,現金回饋,自備餐具飲料第二杯半價,內用外帶皆可
243,連鎖店,西式,屋馬燒肉,中港店,西屯區,04-2312-1000,臺中市西屯區臺灣大道三段300號,102年9月27日至今,現金回饋,自備餐具飲料第二杯半價,內用外帶皆可
244,自營店,西式,惠來谷關溫泉會館股份有限公司,─,和平區,04-2595-1988,臺中市和平區東關路一段溫泉巷10號,102年10月11日至今,現金回饋,自備碗、盤、碟、餐盒免收一成服務費,限內用
245,自營店,中式,菇菇熊生活館,─,新社區,04-2582-2299,臺中市新社區協中街169-2號,102年10月11日至今,現金回饋,自備筷、湯匙、刀、叉、碗、盤、碟、餐盒每桌折價20元,限內用
246,自營店,中式,胡店海產,─,大里區,04-2492-7050,臺中市大里區成功二路136號,102年10月11日至今,餐點加量,自備碗送甜點乙份,限內用
247,自營店,中式,喜樂田園蔬食館,─,大雅區,04-2560-6665,臺中市大雅區神林路一段92之1號,102年10月11日至今,現金回饋,自備筷、湯匙、刀、叉折價10元,限內用
248,自營店,中式,囍臨門小吃店,─,東勢區,04-2588-5257,臺中市東勢區豐勢路6號,102年10月11日至今,餐點加量,自備筷、湯匙、刀、叉、碗、盤、碟、餐盒送小菜一盤,限內用
249,連鎖店,早餐,早安漢堡大師,─,北屯區,0926-810-147,臺中市北屯區軍和街94號,102年10月28日至今,現金回饋,自備杯子折價1元,內用外帶皆可
250,連鎖店,素食,忠義素食,─,西屯區,04-2314-8848,臺中市西屯區西屯路二段90-14號,102年11月14日至今,現金回饋,自備碗、盤、碟、餐盒購買餐點100元以上9折,限外帶
251,連鎖店,複合式餐飲,翰林茶棧,─,西屯區,04-2258-8589,臺中市西屯區臺灣大道三段301號B2F,102年11月14日至今,現金回饋,自備杯子折價2元,限內用
252,連鎖店,西式,3皇3家,臺中豐原店,豐原區,04-2528-2277,臺中市豐原區向陽路198號,102年11月14日至今,現金回饋,自備杯子折價2元,限外帶
253,連鎖店,西式,3皇3家,臺中逢甲店,西屯區,04-3606-8566,臺中市西屯區河南路二段363號之10,102年11月14日至今,現金回饋,自備杯子折價2元,限外帶
254,連鎖店,西式,3皇3家,臺中大里店,大里區,04-2485-0729,臺中市大里區國光路188號,102年11月14日至今,現金回饋,自備杯子折價2元,限外帶
255,連鎖店,西式,3皇3家,臺中新時代店,東區,04-2221-2888,臺中市東區復興路四段186號1F,102年11月14日至今,現金回饋,自備杯子折價2元,限外帶
256,連鎖店,西式,Mister Donut ,公益門市,西區,04-2326-4539,臺中市西區公益路68號(勤美誠品1F),102年11月14日至今,現金回饋,自備杯子折價3元,限外帶
257,連鎖店,西式,Mister Donut ,中港門市,西屯區,04-2252-2546,臺中市西屯區台灣大道三段301號12樓 (新光三越中港店),102年11月14日至今,現金回饋,自備杯子折價3元,限外帶
258,連鎖店,西式,Mister Donut ,新時代門市,東區,04-2220-9902,臺中市東區復興路四段186號B1(新時代購物中心B1),102年11月14日至今,現金回饋,自備杯子折價3元,限外帶
259,連鎖店,西式,Mister Donut ,臺中遠百門市,西屯區,04-2254-4098,臺中市西屯區臺中港路二段105號12樓(臺中遠東百貨12樓),102年11月14日至今,現金回饋,自備杯子折價3元,限外帶
260,連鎖店,西式,Mister Donut ,中友門市,北區,04-2225-2647,臺中市北區三民路三段161號B棟B2(中友百貨B棟),102年11月14日至今,現金回饋,自備杯子折價3元,限外帶
261,連鎖店,西式,Mister Donut ,青海門市,西屯區,04-2452-4334,臺中市西屯區青海路二段207-18號(家樂福青海店),102年11月14日至今,現金回饋,自備杯子折價3元,限外帶
262,連鎖店,中式,小豬很忙蔬果滷味,大里塗城店,大里區,0931-625-696,臺中市大里區塗城路324號,102年11月14日至今,現金回饋,自備碗、盤、碟、餐盒餐點售價9折,內用外帶皆可
263,連鎖店,中式,小豬很忙蔬果滷味,臺中高工店,南區,0982-380-799,臺中市南區高工路321號,102年11月14日至今,現金回饋,自備碗、盤、碟、餐盒餐點售價9折,內用外帶皆可
264,連鎖店,中式,小豬很忙蔬果滷味,太平勤益店,太平區,0913-023-303,臺中市太平區中山路一段326號,102年11月14日至今,現金回饋,自備碗、盤、碟、餐盒餐點售價9折,內用外帶皆可
265,連鎖店,中式,小豬很忙蔬果滷味,臺中東海店,龍井區,0987-275-690,臺中市龍井區新興路75號,102年11月14日至今,現金回饋,自備碗、盤、碟、餐盒餐點售價9折,內用外帶皆可
266,連鎖店,中式,小豬很忙蔬果滷味,臺中大慶店,南區,0982-687-554,臺中市南區大慶街二段2-5號,102年11月14日至今,現金回饋,自備碗、盤、碟、餐盒餐點售價9折,內用外帶皆可
267,連鎖店,中式,小豬很忙蔬果滷味,霧峰中正店,霧峰區,04-2339-4356,臺中市霧峰區中正路1022號,102年11月14日至今,現金回饋,自備碗、盤、碟、餐盒餐點售價9折,內用外帶皆可
268,連鎖店,中式,小豬很忙蔬果滷味,臺中嶺東店,南屯區,0952-002-900,臺中市南屯區永春南路63號,102年11月14日至今,現金回饋,自備碗、盤、碟、餐盒餐點售價9折,內用外帶皆可
269,連鎖店,中式,小豬很忙蔬果滷味,沙鹿店,沙鹿區,0970-886-073,臺中市沙鹿區北勢東路401號,102年11月14日至今,現金回饋,自備碗、盤、碟、餐盒餐點售價9折,內用外帶皆可
270,連鎖店,中式,小豬很忙蔬果滷味,臺中精誠店,西區,0973-698-100,臺中市西區精誠路174號,102年11月14日至今,現金回饋,自備碗、盤、碟、餐盒餐點售價9折,內用外帶皆可
271,連鎖店,中式,小豬很忙蔬果滷味,臺中美村店,西區,0978-387-349,臺中市西區美村路一段740號,102年11月14日至今,現金回饋,自備碗、盤、碟、餐盒餐點售價9折,內用外帶皆可
272,連鎖店,中式,小豬很忙蔬果滷味,外埔甲后店,外埔區,04-2686-8537,臺中市外埔區甲后路776號,102年11月14日至今,現金回饋,自備碗、盤、碟、餐盒餐點售價9折,內用外帶皆可
273,自營店,飲料,安安青草茶,─,西屯區,0931-453-330,臺中市西屯區文華路10號,102年11月20日至今,現金回饋,自備1500c.c瓶子折價5元,限外帶
274,自營店,飲料,沏茶,─,西屯區,04-2707-0577,臺中市西屯區文華路111號,102年11月20日至今,現金回饋,"自備500c.c折價1元,700c.c折價2元,960c.c折價5元",限外帶
275,自營店,飲料,大井日系養身茶飲,─,西屯區,04-2452-3948,臺中市西屯區文華路127巷18號,102年11月20日至今,現金回饋,自備杯子折價2元,限外帶
276,自營店,飲料,貳拾參,─,西屯區,04-2701-0030,臺中市西屯區文華路127巷4號,102年11月20日至今,現金回饋,自備杯子折價2元,限外帶
277,自營店,飲料,DoubleA,─,西屯區,04-2452-2179,臺中市西屯區文華路127巷8號,102年11月20日至今,現金回饋,自備杯子折價2元,限外帶
278,自營店,飲料,茶點子創意手作飲料,─,北區,04-2225-3575,臺中市北區錦新街20號,102年11月20日至今,現金回饋,"自備杯子飲料650ml以上折2元,以下1元",限外帶
279,自營店,飲料,咖啡家,─,北區,04-2227-5858,臺中市北區錦新街56號,102年11月20日至今,現金回饋,"自備杯子飲料650ml以上折2元,以下1元",限外帶
280,連鎖店,複合式餐飲,Pep tea,一中店,北區,04-2225-7579,臺中市北區一中街231號,102年11月20日至今,現金回饋,"自備杯子飲料650ml以上折2元,以下1元",限外帶
281,連鎖店,複合式餐飲,Pep tea,昌平店,北屯區,04-2241-5877,臺中市北屯區昌平路一段149號,102年11月20日至今,現金回饋,"自備杯子飲料650ml以上折2元,以下1元",限外帶
282,自營店,西式,和園日本料理,─,大里區,04-2495-1499,臺中市大里區仁化路668號,102年11月20日至今,餐點加量,自備筷、湯匙、刀、叉招待小菜,限內用
283,自營店,西式,新野日式複合餐飲,─,南區,04-2285-7340,臺中市南區興大路90號,102年11月20日至今,餐點加量,自備杯子、筷、湯匙、刀、叉餐點加量,限內用
284,自營店,早餐,黃金哞活力早餐,─,西區,04-2229-2009,臺中市西區府後街24號,102年11月20日至今,現金回饋,自備杯子折價2元,內用外帶皆可
285,連鎖店,複合式餐飲,歐客佬咖啡農場,太原店,北區,04-2235-0488#20,臺中市北區太原路二段306-1號,102年11月20日至今,現金回饋,自備杯子折價2元,內用外帶皆可
286,連鎖店,複合式餐飲,歐客佬咖啡農場,高工店,南區,04-2260-5882,臺中市南區高工路371號,102年11月20日至今,現金回饋,自備杯子折價2元,內用外帶皆可
287,連鎖店,複合式餐飲,歐客佬咖啡農場,大里店,大里區,04-2482-0198,臺中市大里區東榮路483號(仁愛醫院內),102年11月20日至今,現金回饋,自備杯子折價2元,內用外帶皆可
288,連鎖店,複合式餐飲,歐客佬咖啡農場,永福店,西屯區,04-2461-0283,臺中市西屯區永福路155號,102年11月20日至今,現金回饋,自備杯子折價2元,內用外帶皆可
289,連鎖店,複合式餐飲,歐客佬咖啡農場,大坑店,北屯區,04-2239-4988,臺中市北屯區東山路一段499號,102年11月20日至今,現金回饋,自備杯子折價2元,內用外帶皆可
290,連鎖店,複合式餐飲,歐客佬咖啡農場,文心店,南屯區,04-2320-5253,臺中市南屯區文心路一段450號,102年11月20日至今,現金回饋,自備杯子折價2元,內用外帶皆可
291,連鎖店,複合式餐飲,歐客佬咖啡農場,南屯店,南屯區,04-2381-7222,臺中市南屯區文心路南一路197號,102年11月20日至今,現金回饋,自備杯子折價2元,內用外帶皆可
292,連鎖店,複合式餐飲,歐客佬咖啡農場,黎明店,南屯區,04-2254-7172,臺中市南屯區黎明路二段386-5號,102年11月20日至今,現金回饋,自備杯子折價2元,內用外帶皆可
293,連鎖店,複合式餐飲,歐客佬咖啡農場,沙鹿店,沙鹿區,04-2662-4135,臺中市沙鹿區光大路266號,102年11月20日至今,現金回饋,自備杯子折價2元,內用外帶皆可
294,自營店,飲料,Forro Caf?,─,西區,04-2310-1661,臺中市西區精誠三街47號,102年11月20日至今,現金回饋,自備杯子折價5元,內用外帶皆可
295,自營店,西式,錦津澤,─,北區,04-2229-1155,臺中市北區錦新街19號,102年11月20日至今,集點優惠,自備筷、湯匙、刀、叉集點(10點)送小菜,內用外帶皆可
296,連鎖店,早餐,早安漢堡大師,北屯東光店,北屯區,0918-650-095,臺中市北屯區東光路778號,102年11月20日至今,現金回饋,自備杯子折價1元,內用外帶皆可
297,連鎖店,早餐,早安漢堡大師,旅順店,北屯區,04-2243-1676,臺中市北屯區旅順路二段167號之1,102年11月20日至今,現金回饋,自備杯子折價1元,內用外帶皆可
298,連鎖店,早餐,早安漢堡大師,市府店,西區,0930-916-199,臺中市西區市府路35號,102年11月20日至今,現金回饋,自備杯子折價1元,內用外帶皆可
299,連鎖店,早餐,早安漢堡大師,成功店,烏日區,04-2337-8765,臺中市烏日區中山路三段508號,102年11月20日至今,現金回饋,自備杯子折價1元,內用外帶皆可
300,連鎖店,早餐,早安漢堡大師,忠明南店,南區,04-2260-5686,臺中市南區忠明南路742號,102年11月20日至今,現金回饋,自備杯子折價1元,內用外帶皆可
301,自營店,早餐,帝一早午餐,─,西區,04-2221-3084,臺中市西區市府路33號,102年11月20日至今,現金回饋,自備杯子折價1元,內用外帶皆可
302,自營店,素食,仁德素食,─,南區,04-2287-7846,臺中市南區信義南街372號,102年11月20日至今,餐點加量,自備碗、盤、碟、餐盒餐點加量,內用外帶皆可
303,自營店,中式,鮮美三明治蔥抓餅,─,西區,04-2220-3169,臺中市西區市府路35號,102年11月20日至今,現金回饋,自備餐盒折價2元,限外帶
304,自營店,飲料,水沛補給站,─,西區,0937-670-529,臺中市西區市府路37號,102年11月20日至今,餐點加量,自備杯子飲料加量,限內用
305,自營店,飲料,榕樹下甘蔗汁,─,南區,04-2285-9823,臺中市忠孝路與合作街路口,102年11月20日至今,現金回饋,"自備杯子折價2元,瓶子折價3元",限外帶
306,自營店,飲料,茗陽甘蔗牛奶,─,南區,04-2287-5032,臺中市忠孝路與合作街路口,102年11月20日至今,現金回饋,自備1250c.c折價5元,限外帶
307,自營店,飲料,暘昕茶坊,─,南區,04-2285-7528,臺中市南區合作街17巷2號,102年11月20日至今,餐點加量,自備杯子飲料加量,限外帶
308,自營店,西式,新野西軍,─,南區,04-2287-5542,臺中市南區興大路396巷45號,102年11月20日至今,餐點加量,自備杯子、碗、盤、碟、餐盒餐點加量,內用外帶皆可
309,自營店,飲料,黑凍飲,─,北屯區,04-2437-4555,臺中市北屯區東山路一段219-6號,102年11月20日至今,現金回饋,"自備杯子飲料650ml以上折2元,以下1元",限外帶
310,自營店,素食,如是天然素食館,─,北屯區,04-2437-3791,臺中市北屯區東山路一段219-7號,102年11月20日至今,餐點加量,自備碗、盤、碟、餐盒、餐點加量,限外帶
311,自營店,複合式餐飲,二十一點港式飲茶餐廳,─,西屯區,04-2314-5272,臺中市西屯區青海路一段194號,102年11月20日至今,現金回饋,自備杯子折價1元,限外帶
312,自營店,素食,蔬食計畫,─,西屯區,04-2700-3308,臺中市西屯區寶慶街28號,102年11月20日至今,"現金回饋
餐點加量","自備餐具折價3元或主食(飯,麵加量)",限外帶
313,連鎖店,複合式餐飲,貨圓甲咖啡,─,西區,04-2378-5227,臺中市西區五權路一段227號,102年11月20日至今,現金回饋,自備杯子打9折,限外帶
314,連鎖店,複合式餐飲,貨圓甲咖啡,─,北區,04-2207-0068,臺中市北區英才路242號,102年11月20日至今,現金回饋,自備杯子打9折,限外帶
